Asset Name,Modem Id,Date(GMT),GPS LATITUDE (DEGREES),GPS LONGITUDE (DEGREES),FORMAT ID,YEAR,MONTH,DAY (day),HOUR (hr),MINUTE (min),Sea Surface Temperature (ﾰC),Battery Voltage (V),Time Since Last GPS fix (min),GPS reported Signal to Noise ratio (dB),Time to First fix (s),Iridium Transmission Duration (s),Hex Data
BUOY_1,300234010035940,2014-02-03 21:00:00,67.381,-63.1632,40,2014,2,3,21,0,-16.1,10.2,0,48,32,30,281c41d40ffedbfffff687bfc003007651d3f0433f
BUOY_1,300234010035940,2014-02-03 20:00:00,67.381,-63.1632,40,2014,2,3,20,0,-16.1,10.2,0,48,10,30,281c41d00ffedbfffff687bfc003007651d3f0173f
BUOY_1,300234010035940,2014-02-03 19:00:00,67.381,-63.1632,40,2014,2,3,19,0,-16.1,10.2,0,48,8,30,281c41cc0ffedbfffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-02-03 18:00:00,67.381,-63.1632,40,2014,2,3,18,0,-16.1,10.2,0,48,30,30,281c41c80ffedbfffff687bfc003007651d3f03f3f
BUOY_1,300234010035940,2014-02-03 17:00:00,67.381,-63.1632,40,2014,2,3,17,0,-16.1,10.2,0,48,6,30,281c41c40ffedbfffff687bfc003007651d3f00f3f
BUOY_1,300234010035940,2014-02-03 16:00:00,67.381,-63.1634,40,2014,2,3,16,0,-16.1,10.2,0,48,8,30,281c41c00ffedbfffff687bfc003007651d3ee133f
BUOY_1,300234010035940,2014-02-03 15:00:00,67.381,-63.1632,40,2014,2,3,15,0,-16.1,10.2,0,48,8,30,281c41bc0ffedbfffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-02-03 14:00:00,67.381,-63.1632,40,2014,2,3,14,0,-16.1,10.2,0,48,32,255,281c41b80ffedbfffff6bfffc003007651d3f0433f
BUOY_1,300234010035940,2014-02-03 13:00:00,67.381,-63.1632,40,2014,2,3,13,0,-16.2,10.2,0,48,8,30,281c41b40ffedb7ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-02-03 12:00:00,67.381,-63.1632,40,2014,2,3,12,0,-16.2,10.2,0,48,8,30,281c41b00ffedb7ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-02-03 11:00:00,67.381,-63.1632,40,2014,2,3,11,0,-16.2,10.2,0,48,30,30,281c41ac0ffedb7ffff687bfc003007651d3f03f3f
BUOY_1,300234010035940,2014-02-03 10:00:00,67.381,-63.1634,40,2014,2,3,10,0,-16.2,10.2,0,52,6,30,281c41a80ffedb7ffff687bfc003007651d3ee0f7f
BUOY_1,300234010035940,2014-02-03 09:00:00,67.381,-63.1632,40,2014,2,3,9,0,-16.2,10.2,0,48,8,30,281c41a40ffedb7ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-02-03 08:00:00,67.381,-63.1632,40,2014,2,3,8,0,-16.2,10.2,0,48,30,30,281c41a00ffedb7ffff687bfc003007651d3f03f3f
BUOY_1,300234010035940,2014-02-03 07:00:00,67.381,-63.1632,40,2014,2,3,7,0,-16.2,10.2,0,48,8,30,281c419c0ffedb7ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-02-03 06:00:00,67.381,-63.1632,40,2014,2,3,6,0,-16.2,10.2,0,48,32,30,281c41980ffedb7ffff687bfc003007651d3f0433f
BUOY_1,300234010035940,2014-02-03 05:00:00,67.381,-63.1634,40,2014,2,3,5,0,-16.2,10.2,0,48,8,30,281c41940ffedb7ffff687bfc003007651d3ee133f
BUOY_1,300234010035940,2014-02-03 04:00:00,67.381,-63.1634,40,2014,2,3,4,0,-16.2,10.2,0,48,6,30,281c41900ffedb7ffff687bfc003007651d3ee0f3f
BUOY_1,300234010035940,2014-02-03 03:00:00,67.381,-63.1632,40,2014,2,3,3,0,-16.2,10.2,0,48,30,30,281c418c0ffedb7ffff687bfc003007651d3f03f3f
BUOY_1,300234010035940,2014-02-03 02:00:00,67.381,-63.1632,40,2014,2,3,2,0,-16.2,10.2,0,48,8,30,281c41880ffedb7ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-02-03 01:00:00,67.381,-63.1632,40,2014,2,3,1,0,-16.2,10.2,0,48,8,30,281c41840ffedb7ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-02-03 00:00:00,67.381,-63.1632,40,2014,2,3,0,0,-16.2,10.2,0,48,32,30,281c41800ffedb7ffff687bfc003007651d3f0433f
BUOY_1,300234010035940,2014-02-02 23:00:00,67.381,-63.1632,40,2014,2,2,23,0,-16.2,10.2,0,48,10,30,281c415c0ffedb7ffff687bfc003007651d3f0173f
BUOY_1,300234010035940,2014-02-02 22:00:00,67.381,-63.1632,40,2014,2,2,22,0,-16.2,10.2,0,48,32,30,281c41580ffedb7ffff687bfc003007651d3f0433f
BUOY_1,300234010035940,2014-02-02 21:00:00,67.381,-63.1632,40,2014,2,2,21,0,-16.2,10.2,0,48,6,30,281c41540ffedb7ffff687bfc003007651d3f00f3f
BUOY_1,300234010035940,2014-02-02 20:00:00,67.381,-63.1632,40,2014,2,2,20,0,-16.2,10.2,0,48,30,30,281c41500ffedb7ffff687bfc003007651d3f03f3f
BUOY_1,300234010035940,2014-02-02 19:00:00,67.381,-63.1632,40,2014,2,2,19,0,-16.2,10.2,0,48,8,30,281c414c0ffedb7ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-02-02 18:00:00,67.381,-63.1632,40,2014,2,2,18,0,-16.2,10.2,0,48,30,30,281c41480ffedb7ffff687bfc003007651d3f03f3f
BUOY_1,300234010035940,2014-02-02 17:00:00,67.381,-63.1632,40,2014,2,2,17,0,-16.2,10.2,0,48,8,30,281c41440ffedb7ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-02-02 16:00:00,67.381,-63.1634,40,2014,2,2,16,0,-16.2,10.2,0,48,8,30,281c41400ffedb7ffff687bfc003007651d3ee133f
BUOY_1,300234010035940,2014-02-02 15:00:00,67.381,-63.1632,40,2014,2,2,15,0,-16.3,10.2,0,48,8,30,281c413c0ffedafffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-02-02 14:00:00,67.381,-63.1634,40,2014,2,2,14,0,-16.3,10.2,0,48,30,30,281c41380ffedafffff687bfc003007651d3ee3f3f
BUOY_1,300234010035940,2014-02-02 13:00:00,67.381,-63.1632,40,2014,2,2,13,0,-16.3,10.2,0,48,8,30,281c41340ffedafffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-02-02 12:00:00,67.381,-63.1632,40,2014,2,2,12,0,-16.3,10.2,0,48,8,30,281c41300ffedafffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-02-02 11:00:00,67.381,-63.1632,40,2014,2,2,11,0,-16.3,10.2,0,48,8,30,281c412c0ffedafffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-02-02 10:00:00,67.381,-63.1632,40,2014,2,2,10,0,-16.3,10.2,0,48,32,30,281c41280ffedafffff687bfc003007651d3f0433f
BUOY_1,300234010035940,2014-02-02 09:00:00,67.381,-63.1634,40,2014,2,2,9,0,-16.3,10.2,0,48,8,30,281c41240ffedafffff687bfc003007651d3ee133f
BUOY_1,300234010035940,2014-02-02 08:00:00,67.381,-63.1634,40,2014,2,2,8,0,-16.3,10.2,0,48,8,30,281c41200ffedafffff687bfc003007651d3ee133f
BUOY_1,300234010035940,2014-02-02 07:00:00,67.381,-63.1632,40,2014,2,2,7,0,-16.3,10.2,0,48,30,30,281c411c0ffedafffff687bfc003007651d3f03f3f
BUOY_1,300234010035940,2014-02-02 06:00:00,67.381,-63.1632,40,2014,2,2,6,0,-16.3,10.2,0,48,6,30,281c41180ffedafffff687bfc003007651d3f00f3f
BUOY_1,300234010035940,2014-02-02 05:00:00,67.381,-63.1632,40,2014,2,2,5,0,-16.3,10.2,0,48,8,30,281c41140ffedafffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-02-02 04:00:00,67.381,-63.1632,40,2014,2,2,4,0,-16.3,10.2,0,48,30,30,281c41100ffedafffff687bfc003007651d3f03f3f
BUOY_1,300234010035940,2014-02-02 03:00:00,67.381,-63.1632,40,2014,2,2,3,0,-16.3,10.2,0,48,10,30,281c410c0ffedafffff687bfc003007651d3f0173f
BUOY_1,300234010035940,2014-02-02 02:00:00,67.381,-63.1632,40,2014,2,2,2,0,-16.3,10.2,0,48,8,30,281c41080ffedafffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-02-02 01:00:00,67.381,-63.1632,40,2014,2,2,1,0,-16.4,10.2,0,48,32,30,281c41040ffeda7ffff687bfc003007651d3f0433f
BUOY_1,300234010035940,2014-02-02 00:00:00,67.3808,-63.1632,40,2014,2,2,0,0,-16.4,10.2,0,48,6,30,281c41000ffeda7ffff687bfc003007611d3f00f3f
BUOY_1,300234010035940,2014-02-01 23:00:00,67.381,-63.1632,40,2014,2,1,23,0,-16.4,10.2,0,48,30,30,281c40dc0ffeda7ffff687bfc003007651d3f03f3f
BUOY_1,300234010035940,2014-02-01 22:00:00,67.381,-63.1636,40,2014,2,1,22,0,-16.4,10.2,0,48,8,30,281c40d80ffeda7ffff687bfc003007651d3ec133f
BUOY_1,300234010035940,2014-02-01 21:00:00,67.381,-63.1632,40,2014,2,1,21,0,-16.4,10.2,0,48,8,30,281c40d40ffeda7ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-02-01 20:00:00,67.381,-63.1632,40,2014,2,1,20,0,-16.4,10.2,0,48,32,30,281c40d00ffeda7ffff687bfc003007651d3f0433f
BUOY_1,300234010035940,2014-02-01 19:00:00,67.381,-63.1632,40,2014,2,1,19,0,-16.4,10.2,0,48,8,30,281c40cc0ffeda7ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-02-01 18:00:00,67.381,-63.1632,40,2014,2,1,18,0,-16.4,10.2,0,48,8,30,281c40c80ffeda7ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-02-01 17:00:00,67.381,-63.1632,40,2014,2,1,17,0,-16.4,10.2,0,48,30,30,281c40c40ffeda7ffff687bfc003007651d3f03f3f
BUOY_1,300234010035940,2014-02-01 16:00:00,67.381,-63.1634,40,2014,2,1,16,0,-16.4,10.2,0,48,8,30,281c40c00ffeda7ffff687bfc003007651d3ee133f
BUOY_1,300234010035940,2014-02-01 15:00:00,67.381,-63.1632,40,2014,2,1,15,0,-16.4,10.2,0,48,8,30,281c40bc0ffeda7ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-02-01 14:00:00,67.381,-63.1634,40,2014,2,1,14,0,-16.4,10.2,0,48,30,30,281c40b80ffeda7ffff687bfc003007651d3ee3f3f
BUOY_1,300234010035940,2014-02-01 13:00:00,67.3808,-63.1634,40,2014,2,1,13,0,-16.4,10.2,0,48,8,30,281c40b40ffeda7ffff687bfc003007611d3ee133f
BUOY_1,300234010035940,2014-02-01 12:00:00,67.381,-63.1632,40,2014,2,1,12,0,-16.4,10.2,0,48,8,30,281c40b00ffeda7ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-02-01 11:00:00,67.381,-63.1632,40,2014,2,1,11,0,-16.4,10.2,0,48,8,30,281c40ac0ffeda7ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-02-01 10:00:00,67.381,-63.1632,40,2014,2,1,10,0,-16.4,10.2,0,48,30,30,281c40a80ffeda7ffff687bfc003007651d3f03f3f
BUOY_1,300234010035940,2014-02-01 09:00:00,67.3808,-63.1632,40,2014,2,1,9,0,-16.4,10.2,0,48,10,30,281c40a40ffeda7ffff687bfc003007611d3f0173f
BUOY_1,300234010035940,2014-02-01 08:00:00,67.381,-63.1634,40,2014,2,1,8,0,-16.4,10.2,0,48,8,30,281c40a00ffeda7ffff687bfc003007651d3ee133f
BUOY_1,300234010035940,2014-02-01 07:00:00,67.381,-63.1632,40,2014,2,1,7,0,-16.4,10.2,0,48,32,30,281c409c0ffeda7ffff687bfc003007651d3f0433f
BUOY_1,300234010035940,2014-02-01 06:00:00,67.381,-63.1632,40,2014,2,1,6,0,-16.4,10.2,0,48,8,47,281c40980ffeda7ffff68bffc003007651d3f0133f
BUOY_1,300234010035940,2014-02-01 05:00:00,67.3808,-63.1632,40,2014,2,1,5,0,-16.4,10.2,0,48,8,30,281c40940ffeda7ffff687bfc003007611d3f0133f
BUOY_1,300234010035940,2014-02-01 04:00:00,67.381,-63.1632,40,2014,2,1,4,0,-16.4,10.2,0,48,32,30,281c40900ffeda7ffff687bfc003007651d3f0433f
BUOY_1,300234010035940,2014-02-01 03:00:00,67.3808,-63.1634,40,2014,2,1,3,0,-16.4,10.2,0,48,8,30,281c408c0ffeda7ffff687bfc003007611d3ee133f
BUOY_1,300234010035940,2014-02-01 02:00:00,67.381,-63.1632,40,2014,2,1,2,0,-16.4,10.2,0,48,6,30,281c40880ffeda7ffff687bfc003007651d3f00f3f
BUOY_1,300234010035940,2014-02-01 01:00:00,67.381,-63.1632,40,2014,2,1,1,0,-16.4,10.2,0,48,30,30,281c40840ffeda7ffff687bfc003007651d3f03f3f
BUOY_1,300234010035940,2014-02-01 00:00:00,67.381,-63.1632,40,2014,2,1,0,0,-16.4,10.2,0,48,8,30,281c40800ffeda7ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-01-31 23:00:00,67.381,-63.1632,40,2014,1,31,23,0,-16.4,10.2,0,48,32,30,281c2fdc0ffeda7ffff687bfc003007651d3f0433f
BUOY_1,300234010035940,2014-01-31 22:00:00,67.3808,-63.163,40,2014,1,31,22,0,-16.4,10.2,0,48,10,30,281c2fd80ffeda7ffff687bfc003007611d3f2173f
BUOY_1,300234010035940,2014-01-31 21:00:00,67.381,-63.1632,40,2014,1,31,21,0,-16.4,10.2,0,48,8,30,281c2fd40ffeda7ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-01-31 20:00:00,67.381,-63.1632,40,2014,1,31,20,0,-16.4,10.2,0,48,30,30,281c2fd00ffeda7ffff687bfc003007651d3f03f3f
BUOY_1,300234010035940,2014-01-31 19:00:00,67.381,-63.1632,40,2014,1,31,19,0,-16.4,10.2,0,48,6,30,281c2fcc0ffeda7ffff687bfc003007651d3f00f3f
BUOY_1,300234010035940,2014-01-31 18:00:00,67.381,-63.1632,40,2014,1,31,18,0,-16.4,10.2,0,48,8,30,281c2fc80ffeda7ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-01-31 17:00:00,67.381,-63.1632,40,2014,1,31,17,0,-16.4,10.2,0,48,30,30,281c2fc40ffeda7ffff687bfc003007651d3f03f3f
BUOY_1,300234010035940,2014-01-31 16:00:00,67.381,-63.1634,40,2014,1,31,16,0,-16.4,10.2,0,48,8,30,281c2fc00ffeda7ffff687bfc003007651d3ee133f
BUOY_1,300234010035940,2014-01-31 15:00:00,67.381,-63.1632,40,2014,1,31,15,0,-16.4,10.2,0,48,8,30,281c2fbc0ffeda7ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-01-31 14:00:00,67.381,-63.1634,40,2014,1,31,14,0,-16.4,10.2,0,48,32,30,281c2fb80ffeda7ffff687bfc003007651d3ee433f
BUOY_1,300234010035940,2014-01-31 13:00:00,67.381,-63.1632,40,2014,1,31,13,0,-16.4,10.2,0,48,6,55,281c2fb40ffeda7ffff68dffc003007651d3f00f3f
BUOY_1,300234010035940,2014-01-31 12:00:00,67.381,-63.1632,40,2014,1,31,12,0,-16.5,10.2,0,48,6,30,281c2fb00ffed9fffff687bfc003007651d3f00f3f
BUOY_1,300234010035940,2014-01-31 11:00:00,67.381,-63.1632,40,2014,1,31,11,0,-16.5,10.2,0,48,30,30,281c2fac0ffed9fffff687bfc003007651d3f03f3f
BUOY_1,300234010035940,2014-01-31 10:00:00,67.381,-63.1634,40,2014,1,31,10,0,-16.5,10.2,0,48,8,30,281c2fa80ffed9fffff687bfc003007651d3ee133f
BUOY_1,300234010035940,2014-01-31 09:00:00,67.3808,-63.1632,40,2014,1,31,9,0,-16.5,10.2,0,48,8,30,281c2fa40ffed9fffff687bfc003007611d3f0133f
BUOY_1,300234010035940,2014-01-31 08:00:00,67.381,-63.1632,40,2014,1,31,8,0,-16.5,10.2,0,48,32,30,281c2fa00ffed9fffff687bfc003007651d3f0433f
BUOY_1,300234010035940,2014-01-31 07:00:00,67.381,-63.1632,40,2014,1,31,7,0,-16.5,10.2,0,48,8,30,281c2f9c0ffed9fffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-01-31 06:00:00,67.381,-63.1632,40,2014,1,31,6,0,-16.6,10.2,0,48,32,51,281c2f980ffed97ffff68cffc003007651d3f0433f
BUOY_1,300234010035940,2014-01-31 05:00:00,67.381,-63.1634,40,2014,1,31,5,0,-16.6,10.2,0,48,8,30,281c2f940ffed97ffff687bfc003007651d3ee133f
BUOY_1,300234010035940,2014-01-31 04:00:00,67.381,-63.1632,40,2014,1,31,4,0,-16.6,10.2,0,48,6,30,281c2f900ffed97ffff687bfc003007651d3f00f3f
BUOY_1,300234010035940,2014-01-31 03:00:00,67.381,-63.1634,40,2014,1,31,3,0,-16.6,10.2,0,48,30,30,281c2f8c0ffed97ffff687bfc003007651d3ee3f3f
BUOY_1,300234010035940,2014-01-31 02:00:00,67.381,-63.1632,40,2014,1,31,2,0,-16.6,10.2,0,48,8,30,281c2f880ffed97ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-01-31 01:00:00,67.381,-63.1632,40,2014,1,31,1,0,-16.6,10.2,0,48,8,30,281c2f840ffed97ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-01-31 00:00:00,67.381,-63.1632,40,2014,1,31,0,0,-16.6,10.2,0,48,32,30,281c2f800ffed97ffff687bfc003007651d3f0433f
BUOY_1,300234010035940,2014-01-30 23:00:00,67.381,-63.1632,40,2014,1,30,23,0,-16.7,10.2,0,52,8,30,281c2f5c0ffed8fffff687bfc003007651d3f0137f
BUOY_1,300234010035940,2014-01-30 22:00:00,67.381,-63.1632,40,2014,1,30,22,0,-16.7,10.2,0,48,30,30,281c2f580ffed8fffff687bfc003007651d3f03f3f
BUOY_1,300234010035940,2014-01-30 21:00:00,67.381,-63.1632,40,2014,1,30,21,0,-16.7,10.2,0,48,6,30,281c2f540ffed8fffff687bfc003007651d3f00f3f
BUOY_1,300234010035940,2014-01-30 20:00:00,67.381,-63.1632,40,2014,1,30,20,0,-16.7,10.2,0,48,30,30,281c2f500ffed8fffff687bfc003007651d3f03f3f
BUOY_1,300234010035940,2014-01-30 19:00:00,67.381,-63.1632,40,2014,1,30,19,0,-16.7,10.2,0,48,8,30,281c2f4c0ffed8fffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-01-30 18:00:00,67.381,-63.1632,40,2014,1,30,18,0,-16.7,10.2,0,48,8,30,281c2f480ffed8fffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-01-30 17:00:00,67.381,-63.1632,40,2014,1,30,17,0,-16.7,10.2,0,48,32,30,281c2f440ffed8fffff687bfc003007651d3f0433f
BUOY_1,300234010035940,2014-01-30 16:00:00,67.381,-63.1632,40,2014,1,30,16,0,-16.8,10.2,0,48,8,30,281c2f400ffed87ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-01-30 15:00:00,67.381,-63.1632,40,2014,1,30,15,0,-16.8,10.2,0,48,6,30,281c2f3c0ffed87ffff687bfc003007651d3f00f3f
BUOY_1,300234010035940,2014-01-30 14:00:00,67.381,-63.1632,40,2014,1,30,14,0,-16.8,10.2,0,48,30,59,281c2f380ffed87ffff68effc003007651d3f03f3f
BUOY_1,300234010035940,2014-01-30 13:00:00,67.381,-63.1632,40,2014,1,30,13,0,-16.8,10.2,0,48,8,30,281c2f340ffed87ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-01-30 12:00:00,67.381,-63.1632,40,2014,1,30,12,0,-16.8,10.2,0,48,8,30,281c2f300ffed87ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-01-30 11:00:00,67.381,-63.1632,40,2014,1,30,11,0,-16.9,10.2,0,48,32,30,281c2f2c0ffed7fffff687bfc003007651d3f0433f
BUOY_1,300234010035940,2014-01-30 10:00:00,67.3808,-63.1632,40,2014,1,30,10,0,-16.9,10.2,0,48,10,30,281c2f280ffed7fffff687bfc003007611d3f0173f
BUOY_1,300234010035940,2014-01-30 09:00:00,67.381,-63.1632,40,2014,1,30,9,0,-16.9,10.2,0,48,8,30,281c2f240ffed7fffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-01-30 08:00:00,67.381,-63.1632,40,2014,1,30,8,0,-16.9,10.2,0,48,30,30,281c2f200ffed7fffff687bfc003007651d3f03f3f
BUOY_1,300234010035940,2014-01-30 07:00:00,67.381,-63.1632,40,2014,1,30,7,0,-16.9,10.2,0,48,6,30,281c2f1c0ffed7fffff687bfc003007651d3f00f3f
BUOY_1,300234010035940,2014-01-30 06:00:00,67.381,-63.1632,40,2014,1,30,6,0,-17,10.2,0,48,30,30,281c2f180ffed77ffff687bfc003007651d3f03f3f
BUOY_1,300234010035940,2014-01-30 05:00:00,67.381,-63.1636,40,2014,1,30,5,0,-17,10.2,0,48,12,30,281c2f140ffed77ffff687bfc003007651d3ec1b3f
BUOY_1,300234010035940,2014-01-30 04:00:00,67.381,-63.1632,40,2014,1,30,4,0,-17,10.2,0,48,8,30,281c2f100ffed77ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-01-30 03:00:00,67.381,-63.1632,40,2014,1,30,3,0,-17,10.2,0,48,8,30,281c2f0c0ffed77ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-01-30 02:00:00,67.381,-63.1632,40,2014,1,30,2,0,-17,10.2,0,48,32,30,281c2f080ffed77ffff687bfc003007651d3f0433f
BUOY_1,300234010035940,2014-01-30 01:00:00,67.381,-63.1632,40,2014,1,30,1,0,-17.1,10.2,0,48,10,30,281c2f040ffed6fffff687bfc003007651d3f0173f
BUOY_1,300234010035940,2014-01-30 00:00:00,67.381,-63.1632,40,2014,1,30,0,0,-17.1,10.2,0,48,6,30,281c2f000ffed6fffff687bfc003007651d3f00f3f
BUOY_1,300234010035940,2014-01-29 23:00:00,67.381,-63.1632,40,2014,1,29,23,0,-17.1,10.2,0,52,30,30,281c2edc0ffed6fffff687bfc003007651d3f03f7f
BUOY_1,300234010035940,2014-01-29 22:00:00,67.381,-63.1634,40,2014,1,29,22,0,-17.1,10.2,0,48,18,30,281c2ed80ffed6fffff687bfc003007651d3ee273f
BUOY_1,300234010035940,2014-01-29 21:00:00,67.381,-63.1632,40,2014,1,29,21,0,-17.1,10.2,0,48,8,30,281c2ed40ffed6fffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-01-29 20:00:00,67.381,-63.1632,40,2014,1,29,20,0,-17.2,10.2,0,52,32,30,281c2ed00ffed67ffff687bfc003007651d3f0437f
BUOY_1,300234010035940,2014-01-29 19:00:00,67.381,-63.1632,40,2014,1,29,19,0,-17.2,10.2,0,52,8,30,281c2ecc0ffed67ffff687bfc003007651d3f0137f
BUOY_1,300234010035940,2014-01-29 18:00:00,67.381,-63.1632,40,2014,1,29,18,0,-17.2,10.2,0,48,6,30,281c2ec80ffed67ffff687bfc003007651d3f00f3f
BUOY_1,300234010035940,2014-01-29 17:00:00,67.381,-63.1632,40,2014,1,29,17,0,-17.2,10.2,0,48,32,30,281c2ec40ffed67ffff687bfc003007651d3f0433f
BUOY_1,300234010035940,2014-01-29 16:00:00,67.381,-63.1632,40,2014,1,29,16,0,-17.2,10.2,0,48,8,30,281c2ec00ffed67ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-01-29 15:00:00,67.381,-63.1632,40,2014,1,29,15,0,-17.3,10.2,0,48,8,30,281c2ebc0ffed5fffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-01-29 14:00:00,67.381,-63.1632,40,2014,1,29,14,0,-17.3,10.2,0,48,32,30,281c2eb80ffed5fffff687bfc003007651d3f0433f
BUOY_1,300234010035940,2014-01-29 13:00:00,67.381,-63.1632,40,2014,1,29,13,0,-17.3,10.2,0,48,8,30,281c2eb40ffed5fffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-01-29 12:00:00,67.381,-63.1632,40,2014,1,29,12,0,-17.3,10.2,0,48,6,48,281c2eb00ffed5fffff68c3fc003007651d3f00f3f
BUOY_1,300234010035940,2014-01-29 11:00:00,67.381,-63.1632,40,2014,1,29,11,0,-17.3,10.2,0,48,30,30,281c2eac0ffed5fffff687bfc003007651d3f03f3f
BUOY_1,300234010035940,2014-01-29 10:00:00,67.381,-63.1632,40,2014,1,29,10,0,-17.4,10.2,0,48,8,30,281c2ea80ffed57ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-01-29 09:00:00,67.381,-63.1634,40,2014,1,29,9,0,-17.4,10.2,0,48,8,30,281c2ea40ffed57ffff687bfc003007651d3ee133f
BUOY_1,300234010035940,2014-01-29 08:00:00,67.381,-63.1632,40,2014,1,29,8,0,-17.4,10.2,0,48,32,30,281c2ea00ffed57ffff687bfc003007651d3f0433f
BUOY_1,300234010035940,2014-01-29 07:00:00,67.381,-63.1632,40,2014,1,29,7,0,-17.4,10.2,0,48,8,30,281c2e9c0ffed57ffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-01-29 06:00:00,67.381,-63.1632,40,2014,1,29,6,0,-17.4,10.2,0,48,30,30,281c2e980ffed57ffff687bfc003007651d3f03f3f
BUOY_1,300234010035940,2014-01-29 05:00:00,67.381,-63.1634,40,2014,1,29,5,0,-17.4,10.2,0,48,8,30,281c2e940ffed57ffff687bfc003007651d3ee133f
BUOY_1,300234010035940,2014-01-29 04:00:00,67.381,-63.1632,40,2014,1,29,4,0,-17.5,10.2,0,48,8,30,281c2e900ffed4fffff687bfc003007651d3f0133f
BUOY_1,300234010035940,2014-01-29 03:00:00,67.381,-63.1632,40,2014,1,29,3,0,-17.5,10.2,0,48,32,30,281c2e8c0ffed4fffff687bfc003007651d3f0433f
BUOY_1,300234010035940,2014-01-29 02:00:00,67.381,-63.1632,40,2014,1,29,2,0,-17.5,10.2,0,48,8,50,281c2e880ffed4fffff68cbfc003007651d3f0133f
BUOY_1,300234010035940,2014-01-29 01:00:00,67.381,-63.1632,40,2014,1,29,1,0,-17.5,10.2,0,48,10,30,281c2e840ffed4fffff687bfc003007651d3f0173f
BUOY_1,300234010035940,2014-01-29 00:00:00,67.381,-63.1632,40,2014,1,29,0,0,-17.5,10.2,0,48,30,30,281c2e800ffed4fffff687bfc003007651d3f03f3f
BUOY_1,300234010035940,2014-01-28 23:00:00,67.381,-63.1632,40,2014,1,28,23,0,-17.6,10.2,0,52,6,30,281c2e5c0ffed47ffff687bfc003007651d3f00f7f
BUOY_1,300234010035940,2014-01-28 22:00:00,67.381,-63.1632,40,2014,1,28,22,0,-17.6,10,0,48,6,30,281c2e580ffed47ffff647bfc003007651d3f00f3f
BUOY_1,300234010035940,2014-01-28 21:00:00,67.381,-63.1632,40,2014,1,28,21,0,-17.6,10,0,48,30,30,281c2e540ffed47ffff647bfc003007651d3f03f3f
BUOY_1,300234010035940,2014-01-28 20:00:00,67.381,-63.1632,40,2014,1,28,20,0,-17.6,10,0,48,8,30,281c2e500ffed47ffff647bfc003007651d3f0133f
BUOY_1,300234010035940,2014-01-28 19:00:00,67.381,-63.1632,40,2014,1,28,19,0,-17.6,10,0,52,32,48,281c2e4c0ffed47ffff64c3fc003007651d3f0437f
BUOY_1,300234010035940,2014-01-28 18:00:00,67.381,-63.1632,40,2014,1,28,18,0,-17.6,10,0,48,10,30,281c2e480ffed47ffff647bfc003007651d3f0173f
